state,year,month,rainfall,rainfall_anomaly,rainfall_anomaly_pct,temperature,landslide
TRIPURA,2019,1,6.0727644,-8.576650879999999,-58.546028739517034,18.5,0
TRIPURA,2019,2,43.320137,24.78671706,133.7406541277562,21.7,0
TRIPURA,2019,3,65.84583,-22.331918799999983,-25.326025107141298,25.6,0
TRIPURA,2019,4,255.15335,17.080592000000024,7.174526032919745,27.4,0
TRIPURA,2019,5,312.17117,-38.62698399999999,-11.011170828453103,27.6,0
TRIPURA,2019,6,318.42294,-140.08514200000002,-30.552382280581046,27.5,0
TRIPURA,2019,7,697.5351,232.6454500000001,50.043155402577824,27.1,0
TRIPURA,2019,8,320.84824,-33.412368000000015,-9.431578686840625,27.3,0
TRIPURA,2019,9,195.18022,-37.65830200000002,-16.1735702823264,27.0,0
TRIPURA,2019,10,124.29383,-102.09123900000002,-45.09627752879763,25.9,0
TRIPURA,2019,11,72.57935,16.2766144,28.909100466514452,22.7,0
TRIPURA,2019,12,4.204217,-3.2730717600000006,-43.77351022618525,19.5,0
TRIPURA,2020,1,46.4631,31.813684719999998,217.16692517709822,18.5,0
TRIPURA,2020,2,6.461389,-12.072030940000001,-65.13655320540911,21.7,0
TRIPURA,2020,3,43.106987,-45.07076179999999,-51.113531943559884,25.6,0
TRIPURA,2020,4,211.7065,-26.36625799999996,-11.074874009734437,27.4,0
TRIPURA,2020,5,269.48,-81.31815399999999,-23.18089564405176,27.6,0
TRIPURA,2020,6,514.0635,55.555417999999975,12.116562429536405,27.5,0
TRIPURA,2020,7,398.08966,-66.79998999999998,-14.368999180773326,27.1,0
TRIPURA,2020,8,254.37714,-99.883468,-28.194912373661367,27.3,0
TRIPURA,2020,9,243.67345,10.83492799999999,4.653408682949804,27.0,0
TRIPURA,2020,10,326.4925,100.10743099999999,44.219979454563756,25.9,0
TRIPURA,2020,11,26.890816,-29.411919600000004,-52.238881977166315,22.7,0
TRIPURA,2020,12,2.758733,-4.718555760000001,-63.10516968720091,19.5,0
